80,"OSBS_011","32","PHPY4",,"D03MLK24","D03JAK04",
81,"OSBS_011","32","PHAM4",,"D03MLK24","D03JAK04",
82,"OSBS_011","32","DIAC","cf. species","D03MLK24","D03JAK04","no transcription errors found"
83,"OSBS_016","40","QUCH",,"D03MLK24","D03DWB07","unknown 284 identified; no transcription errors found"
84,"OSBS_003","31","SCCI",,"D03MLK24","D03FAV28","Identified U292, no transcription errors found"
85,"OSBS_003","31","OPHU",,"D03MLK24","D03FAV28",
86,"OSBS_003","31","SOOD",,"D03MLK24","D03FAV28",
87,"OSBS_003","31","VAST",,"D03MLK24","D03FAV28","no transcription errors found"
88,"OSBS_003","31","ELEL3",,"D03MLK24","D03FAV28",
89,"OSBS_003","31","ASIN12",,"D03MLK24","D03FAV28",
90,"OSBS_003","31","PITA",,"D03MLK24","D03FAV28",
91,"OSBS_003","31","SMSM",,"D03MLK24","D03FAV28",
92,"OSBS_003","31","PIPA2",,"D03MLK24","D03FAV28",
93,"OSBS_003","32","ELEL3",,"D03MLK24","D03FAV28",
94,"OSBS_003","32","RHCI3",,"D03MLK24","D03FAV28",
95,"OSBS_003","32","DIAC",,"D03MLK24","D03FAV28",
96,"OSBS_003","32","VAAR",,"D03MLK24","D03FAV28",
97,"OSBS_003","32","TIRE",,"D03MLK24","D03FAV28",
98,"OSBS_003","32","PTPY2",,"D03MLK24","D03FAV28","no transcription errors found"
99,"OSBS_003","32","CAAM2",,"D03MLK24","D03FAV28",
100,"OSBS_003","32","PITA",,"D03MLK24","D03FAV28",
101,"OSBS_003","32","HOPR",,"D03MLK24","D03FAV28",
102,"OSBS_003","32","SCCI",,"D03MLK24","D03FAV28",
103,"OSBS_003","32","ASIN12",,"D03MLK24","D03FAV28",
104,"OSBS_003","32","SOOD",,"D03MLK24","D03FAV28",
105,"OSBS_003","32","SMSM",,"D03MLK24","D03FAV28",
106,"OSBS_003","40","HYHY",,"D03MLK24","D03FAV28",
107,"OSBS_003","40","PICL",,"D03MLK24","D03FAV28",
108,"OSBS_003","40","PRSE2",,"D03MLK24","D03FAV28",
109,"OSBS_003","40","VAAR",,"D03MLK24","D03FAV28",
110,"OSBS_003","40","DIER4",,"D03MLK24","D03FAV28",
111,"OSBS_003","40","CAAM2",,"D03MLK24","D03FAV28","no transcription errors found"
112,"OSBS_003","40","UNK293",,"D03MLK24","D03FAV28","no transcription errors found"
113,"OSBS_003","40","SMLA",,"D03MLK24","D03FAV28",
114,"OSBS_003","41","PLPO2",,"D03MLK24","D03DWB07",
115,"OSBS_003","41","VAAR",,"D03MLK24","D03DWB07","no transcription errors found"
116,"OSBS_003","41","CAAM2",,"D03MLK24","D03DWB07",
117,"OSBS_003","41","HOPR",,"D03MLK24","D03DWB07",
118,"OSBS_003","41","MOUN3",,"D03MLK24","D03DWB07",
119,"OSBS_015","31","DIAC2",,"D03ALW14","D03JAK04",
120,"OSBS_015","31","RHMA",,"D03ALW14","D03JAK04","no transcription errors found"
121,"OSBS_015","32","RHMA",,"D03ALW14","D03JAK04",
